plate_x,plate_z,inning,outs_when_up,inning_topbot,pitch_number,at_bat_number,bat_score,fld_score,pitch_type,balls,strikes,stand,p_throws
0.79,1.55,2,0,Bot,5,14,1,1,SI,2,2,L,R
1.6,1.8,2,0,Bot,4,14,1,1,FF,1,2,L,R
1.22,0.3,2,0,Bot,3,14,1,1,CU,0,2,L,R
0.79,2.51,2,0,Bot,2,14,1,1,SI,0,1,L,R
-0.84,1.69,2,0,Bot,1,14,1,1,CH,0,0,L,R
0.56,2.64,2,2,Top,4,13,1,1,SL,1,2,R,R
0.4,2.3,2,2,Top,3,13,1,1,SL,1,1,R,R
0.88,3.24,2,2,Top,2,13,1,1,FF,0,1,R,R
-0.19,3.44,2,2,Top,1,13,1,1,CH,0,0,R,R
-0.28,1.74,2,1,Top,3,12,1,1,SI,0,2,R,R
0.28,2.19,2,1,Top,2,12,1,1,CH,0,1,R,R
-0.81,3.03,2,1,Top,1,12,1,1,SI,0,0,R,R
0.07,2.18,2,0,Top,1,11,1,1,CH,0,0,R,R
-0.84,1.7,2,0,Top,2,10,1,1,SI,1,0,L,R
-0.36,0.97,2,0,Top,1,10,1,1,CU,0,0,L,R
0.63,1.96,1,2,Bot,3,9,1,1,SI,0,2,R,R
-0.71,3.66,1,2,Bot,2,9,1,1,SI,0,1,R,R
-0.75,2.74,1,2,Bot,1,9,1,1,SL,0,0,R,R
-0.23,0.81,1,1,Bot,4,8,1,1,CH,1,2,R,R
1.28,-0.01,1,1,Bot,3,8,1,1,CU,0,2,R,R
0.85,2.06,1,1,Bot,2,8,1,1,SI,0,1,R,R
-0.22,1.99,1,1,Bot,1,8,1,1,SI,0,0,R,R
-0.81,2.37,1,0,Bot,6,7,1,1,SI,3,2,R,R
1.49,0.61,1,0,Bot,5,7,1,1,CU,2,2,R,R
1.83,1.13,1,0,Bot,4,7,1,1,SL,1,2,R,R
0.34,2.05,1,0,Bot,3,7,1,1,SI,1,1,R,R
1.03,0.86,1,0,Bot,2,7,1,1,SL,0,1,R,R
0.17,2.31,1,0,Bot,1,7,1,1,SI,0,0,R,R
0.27,2.71,1,0,Bot,1,6,0,1,SI,0,0,L,R
-0.5,1.41,1,2,Top,3,5,1,0,SI,1,1,R,R
0.36,0.75,1,2,Top,2,5,1,0,SL,0,1,R,R
0.39,2.11,1,2,Top,1,5,1,0,SL,0,0,R,R
-0.15,3.79,1,2,Top,4,4,0,0,SL,1,2,R,R
-0.61,1.79,1,2,Top,3,4,0,0,SI,1,1,R,R
0.74,2.9,1,2,Top,2,4,0,0,SI,1,0,R,R
1.71,0.78,1,2,Top,1,4,0,0,SL,0,0,R,R
0.57,2.59,1,1,Top,6,3,0,0,SL,2,2,L,R
1.07,2.94,1,1,Top,5,3,0,0,FF,2,2,L,R
0.51,0.33,1,1,Top,4,3,0,0,CU,1,2,L,R
0.48,2.29,1,1,Top,3,3,0,0,FF,1,1,L,R
0.86,3.2,1,1,Top,2,3,0,0,FF,0,1,L,R
0.35,3.5,1,1,Top,1,3,0,0,FF,0,0,L,R
-0.19,1.8,1,1,Top,5,2,0,0,CU,1,2,R,R
-1.26,0.97,1,1,Top,4,2,0,0,SI,1,2,R,R
2.82,1.02,1,1,Top,3,2,0,0,SL,0,2,R,R
1.03,2.37,1,1,Top,2,2,0,0,FF,0,1,R,R
0.21,1.94,1,1,Top,1,2,0,0,SI,0,0,R,R
0.1,1.99,1,0,Top,2,1,0,0,CU,0,1,L,R
-0.4,2.16,1,0,Top,1,1,0,0,SI,0,0,L,R
1.57,1.64,9,2,Bot,4,83,3,7,SL,1,2,R,R
-0.46,2.02,9,2,Bot,3,83,3,7,CH,1,1,R,R
1.16,1.84,9,2,Bot,2,83,3,7,FF,0,1,R,R
0.35,2.76,9,2,Bot,1,83,3,7,SL,0,0,R,R
-0.03,2.19,9,1,Bot,3,82,3,7,SI,1,1,R,R
0.14,2.12,9,1,Bot,2,82,3,7,SL,1,0,R,R
-0.61,3.75,9,1,Bot,1,82,3,7,SL,0,0,R,R
-0.43,2.35,9,1,Bot,1,81,3,7,FF,0,0,L,R
-1.44,1.54,9,0,Bot,3,80,3,7,CH,0,2,L,R
-0.1,2.82,9,0,Bot,2,80,3,7,FF,0,1,L,R
-0.78,2.48,9,0,Bot,1,80,3,7,SL,0,0,L,R
-0.19,3.2,9,2,Top,6,79,7,3,FF,3,2,L,R
-0.83,3.77,9,2,Top,5,79,7,3,FF,2,2,L,R
0.07,3.68,9,2,Top,4,79,7,3,FF,2,1,L,R
-0.81,3.5,9,2,Top,3,79,7,3,FF,2,0,L,R
0.86,1.17,9,2,Top,2,79,7,3,CH,1,0,L,R
-2.03,2.84,9,2,Top,1,79,7,3,FF,0,0,L,R
-0.22,3.7,9,1,Top,3,78,7,3,FF,0,2,L,R
0.67,3.11,9,1,Top,2,78,7,3,FF,0,1,L,R
0.04,2.73,9,1,Top,1,78,7,3,FF,0,0,L,R
-0.06,3.67,9,0,Top,7,77,7,3,FF,3,2,R,R
-0.62,3.81,9,0,Top,6,77,7,3,FF,3,2,R,R
0.07,2.63,9,0,Top,5,77,7,3,FF,3,1,R,R
-0.77,3.02,9,0,Top,4,77,7,3,FF,3,0,R,R
-1.86,3.96,9,0,Top,3,77,7,3,FF,2,0,R,R
-1.31,4.06,9,0,Top,2,77,7,3,FF,1,0,R,R
-0.22,4.53,9,0,Top,1,77,7,3,FF,0,0,R,R
-0.63,3.09,9,0,Top,3,76,7,3,FF,0,2,R,R
0.61,2.73,9,0,Top,2,76,7,3,FF,0,1,R,R
-0.43,3.17,9,0,Top,1,76,7,3,FF,0,0,R,R
-0.33,2.79,8,2,Bot,7,75,3,7,FF,2,2,L,R
-1.27,2.96,8,2,Bot,6,75,3,7,CH,2,2,L,R
-1.85,2.21,8,2,Bot,5,75,3,7,SL,1,2,L,R
0.37,3.25,8,2,Bot,4,75,3,7,FC,1,2,L,R
-1.44,2.15,8,2,Bot,3,75,3,7,CH,1,1,L,R
0.77,2.86,8,2,Bot,2,75,3,7,FC,1,0,L,R
-0.46,3.46,8,2,Bot,1,75,3,7,FF,0,0,L,R
0.13,1.82,8,1,Bot,1,74,3,7,FF,0,0,L,R
-0.25,3.0,8,0,Bot,7,73,3,7,FF,3,2,R,R
-0.33,1.79,8,0,Bot,6,73,3,7,FC,3,2,R,R
0.83,2.72,8,0,Bot,5,73,3,7,FC,3,1,R,R
-1.02,3.52,8,0,Bot,4,73,3,7,FC,2,1,R,R
0.21,0.55,8,0,Bot,3,73,3,7,SI,1,1,R,R
-0.44,2.21,8,0,Bot,2,73,3,7,SI,1,0,R,R
0.35,0.61,8,0,Bot,1,73,3,7,SI,0,0,R,R
0.54,1.97,8,2,Top,5,72,7,3,FC,3,1,R,R
1.19,2.52,8,2,Top,4,72,7,3,FC,2,1,R,R
-1.57,1.84,8,2,Top,3,72,7,3,CU,1,1,R,R
0.13,2.62,8,2,Top,2,72,7,3,SI,1,0,R,R
0.72,1.27,8,2,Top,1,72,7,3,SI,0,0,R,R
1.13,2.03,8,1,Top,5,71,7,3,FC,2,2,L,R
1.61,0.89,8,1,Top,4,71,7,3,SI,1,2,L,R
-0.34,2.39,8,1,Top,3,71,7,3,FC,1,1,L,R
1.11,3.48,8,1,Top,2,71,7,3,FC,0,1,L,R
-0.82,3.08,8,1,Top,1,71,7,3,CU,0,0,L,R
1.32,3.05,8,0,Top,6,70,7,3,FC,2,2,R,R
-1.68,2.0,8,0,Top,5,70,7,3,CU,1,2,R,R
1.65,3.29,8,0,Top,4,70,7,3,FC,0,2,R,R
0.91,2.84,8,0,Top,3,70,7,3,FC,0,2,R,R
1.0,1.84,8,0,Top,2,70,7,3,SI,0,1,R,R
-0.25,2.89,8,0,Top,1,70,7,3,CU,0,0,R,R
0.72,2.65,7,2,Bot,5,69,3,7,FF,2,2,R,L
-0.07,2.09,7,2,Bot,4,69,3,7,FF,2,1,R,L
1.56,1.8,7,2,Bot,3,69,3,7,CH,1,1,R,L
0.59,3.93,7,2,Bot,2,69,3,7,FF,0,1,R,L
-1.01,2.31,7,2,Bot,1,69,3,7,FF,0,0,R,L
-0.8,3.1,7,1,Bot,5,68,3,7,SL,2,2,L,L
-1.96,2.55,7,1,Bot,4,68,3,7,FF,1,2,L,L
0.07,2.44,7,1,Bot,3,68,3,7,SL,1,1,L,L
0.61,2.23,7,1,Bot,2,68,3,7,SL,1,0,L,L
0.5,3.47,7,1,Bot,1,68,3,7,SL,0,0,L,L
-0.58,3.1,7,0,Bot,3,67,3,7,FF,1,1,R,L
1.79,1.76,7,0,Bot,2,67,3,7,CH,1,0,R,L
1.19,2.91,7,0,Bot,1,67,3,7,SL,0,0,R,L
0.02,4.03,7,2,Top,4,66,7,3,FF,1,2,L,L
-1.31,2.01,7,2,Top,3,66,7,3,CU,0,2,L,L
-0.12,2.0,7,2,Top,2,66,7,3,SL,0,1,L,L
-0.25,1.55,7,2,Top,1,66,7,3,FF,0,0,L,L
-0.39,2.44,7,1,Top,5,65,7,3,SL,2,2,R,L
-0.71,1.11,7,1,Top,4,65,7,3,SL,1,2,R,L
2.63,4.05,7,1,Top,3,65,7,3,FS,0,2,R,L
0.35,1.82,7,1,Top,2,65,7,3,SL,0,1,R,L
1.08,2.81,7,1,Top,1,65,7,3,FF,0,0,R,L
0.14,2.87,7,0,Top,9,64,7,3,FF,3,2,R,L
0.19,2.57,7,0,Top,8,64,7,3,FF,3,2,R,L
-0.88,3.16,7,0,Top,7,64,7,3,FF,3,2,R,L
0.81,5.94,7,0,Top,6,64,7,3,FF,2,2,R,L
0.89,2.62,7,0,Top,5,64,7,3,FF,2,2,R,L
-0.19,2.77,7,0,Top,4,64,7,3,FF,2,1,R,L
-0.29,-0.44,7,0,Top,3,64,7,3,FS,1,1,R,L
-0.18,4.1,7,0,Top,2,64,7,3,FF,0,1,R,L
0.05,2.73,7,0,Top,1,64,7,3,FF,0,0,R,L
-0.29,2.52,6,2,Bot,1,63,3,7,FF,0,0,R,L
-0.51,1.92,6,1,Bot,3,62,2,7,FF,1,1,L,L
-1.43,2.33,6,1,Bot,2,62,2,7,FF,0,1,L,L
0.02,2.5,6,1,Bot,1,62,2,7,FF,0,0,L,L
-0.62,1.94,6,1,Bot,6,61,2,7,FF,3,2,L,L
-2.01,2.03,6,1,Bot,5,61,2,7,FF,2,2,L,L
-0.97,1.41,6,1,Bot,4,61,2,7,FF,1,2,L,L
-0.7,2.45,6,1,Bot,3,61,2,7,FF,1,1,L,L
-1.55,2.68,6,1,Bot,2,61,2,7,FF,0,1,L,L
-0.88,2.03,6,1,Bot,1,61,2,7,SL,0,0,L,L
-1.54,3.53,6,1,Bot,6,60,2,7,FF,3,2,L,R
-1.34,3.52,6,1,Bot,5,60,2,7,FF,2,2,L,R
0.0,1.23,6,1,Bot,4,60,2,7,SL,1,2,L,R
0.42,2.99,6,1,Bot,3,60,2,7,FF,1,1,L,R
-0.23,1.01,6,1,Bot,2,60,2,7,SL,1,0,L,R
-0.63,4.42,6,1,Bot,1,60,2,7,FF,0,0,L,R
0.1,2.25,6,0,Bot,2,59,2,7,FC,1,0,L,R
-1.58,3.09,6,0,Bot,1,59,2,7,FC,0,0,L,R
0.66,2.07,6,0,Bot,4,58,2,7,SL,2,1,R,R
0.79,2.43,6,0,Bot,3,58,2,7,FC,2,0,R,R
1.2,0.82,6,0,Bot,2,58,2,7,SL,1,0,R,R
1.49,1.7,6,0,Bot,1,58,2,7,FC,0,0,R,R
0.44,3.82,6,2,Top,4,57,7,2,FF,1,2,L,L
-0.91,1.81,6,2,Top,3,57,7,2,FF,1,1,L,L
-0.38,0.91,6,2,Top,2,57,7,2,CU,0,1,L,L
-1.04,3.1,6,2,Top,1,57,7,2,FF,0,0,L,L
0.38,1.97,6,1,Top,4,56,7,2,FF,0,2,R,R
1.09,2.83,6,1,Top,3,56,7,2,SL,0,2,R,R
0.57,1.99,6,1,Top,2,56,7,2,FF,0,1,R,R
-0.14,2.73,6,1,Top,1,56,7,2,SL,0,0,R,R
0.3,1.62,6,0,Top,2,55,7,2,FF,0,1,R,R
-0.72,2.62,6,0,Top,1,55,7,2,FF,0,0,R,R
0.73,2.48,6,0,Top,6,54,7,2,FF,3,2,R,R
-1.16,2.38,6,0,Top,5,54,7,2,FF,3,1,R,R
-0.16,3.69,6,0,Top,4,54,7,2,FF,2,1,R,R
1.85,1.95,6,0,Top,3,54,7,2,SL,1,1,R,R
-0.82,1.29,6,0,Top,2,54,7,2,FF,1,0,R,R
0.15,4.13,6,0,Top,1,54,7,2,FF,0,0,R,R
1.74,0.32,6,0,Top,5,53,7,2,SL,3,1,L,R
1.47,2.31,6,0,Top,4,53,7,2,SL,2,1,L,R
-0.84,2.44,6,0,Top,3,53,7,2,FF,2,0,L,R
-1.17,2.13,6,0,Top,2,53,7,2,FF,1,0,L,R
-1.39,4.72,6,0,Top,1,53,7,2,FF,0,0,L,R
-1.41,2.04,5,2,Bot,3,52,2,7,CH,0,2,L,R
-0.2,3.71,5,2,Bot,2,52,2,7,FF,0,1,L,R
-0.42,1.89,5,2,Bot,1,52,2,7,SL,0,0,L,R
-0.68,1.88,5,1,Bot,2,51,2,7,SL,0,1,L,R
-0.76,2.81,5,1,Bot,1,51,2,7,FF,0,0,L,R
0.7,2.08,5,0,Bot,5,50,2,7,FF,2,2,R,R
1.1,4.09,5,0,Bot,4,50,2,7,FF,1,2,R,R
1.35,1.32,5,0,Bot,3,50,2,7,SL,0,2,R,R
1.16,1.26,5,0,Bot,2,50,2,7,SL,0,1,R,R
-0.37,2.57,5,0,Bot,1,50,2,7,SL,0,0,R,R
-0.54,2.98,5,2,Top,1,49,7,2,FF,0,0,R,R
-0.26,3.39,5,2,Top,3,47,6,2,FS,1,1,R,R
0.74,2.3,5,2,Top,2,47,6,2,SL,1,0,R,R
0.96,2.12,5,2,Top,1,47,6,2,SL,0,0,R,R
0.12,1.31,5,1,Top,4,46,6,2,FS,1,2,L,R
1.1,1.8,5,1,Top,3,46,6,2,FS,0,2,L,R
-0.01,2.67,5,1,Top,2,46,6,2,FF,0,1,L,R
-0.45,2.83,5,1,Top,1,46,6,2,FF,0,0,L,R
-0.54,3.5,5,0,Top,9,45,6,2,FF,3,2,L,R
-0.9,3.76,5,0,Top,8,45,6,2,FF,3,2,L,R
-1.02,2.65,5,0,Top,7,45,6,2,FF,3,2,L,R
-0.08,1.15,5,0,Top,6,45,6,2,FS,2,2,L,R
-0.69,3.14,5,0,Top,5,45,6,2,FF,2,2,L,R
-0.52,1.37,5,0,Top,4,45,6,2,FS,1,2,L,R
-0.33,2.96,5,0,Top,3,45,6,2,FF,1,1,L,R
0.81,1.73,5,0,Top,2,45,6,2,FF,0,1,L,R
0.45,2.64,5,0,Top,1,45,6,2,FF,0,0,L,R
0.54,2.8,5,0,Top,2,44,6,2,SL,0,1,R,R
0.03,2.42,5,0,Top,1,44,6,2,FF,0,0,R,R
0.93,1.88,4,2,Bot,3,43,2,6,SL,1,1,R,R
1.02,2.32,4,2,Bot,2,43,2,6,FF,1,0,R,R
1.43,2.27,4,2,Bot,1,43,2,6,FF,0,0,R,R
-0.19,2.38,4,1,Bot,4,42,2,6,FF,0,2,L,L
-1.11,2.85,4,1,Bot,3,42,2,6,FF,0,2,L,L
-0.41,2.67,4,1,Bot,2,42,2,6,FF,0,1,L,L
-0.59,1.87,4,1,Bot,1,42,2,6,FF,0,0,L,L
0.02,1.51,4,1,Bot,4,41,2,6,SL,1,2,R,L
0.21,3.21,4,1,Bot,3,41,2,6,FF,1,1,R,L
0.99,1.99,4,1,Bot,2,41,2,6,FF,0,1,R,L
0.02,2.77,4,1,Bot,1,41,2,6,SL,0,0,R,L
0.67,3.56,4,0,Bot,8,40,2,6,FF,3,2,R,L
0.65,2.01,4,0,Bot,7,40,2,6,SL,3,2,R,L
1.1,2.7,4,0,Bot,6,40,2,6,FF,2,2,R,L
-0.09,1.41,4,0,Bot,5,40,2,6,SL,1,2,R,L
-0.85,1.79,4,0,Bot,4,40,2,6,SL,1,2,R,L
-0.78,3.9,4,0,Bot,3,40,2,6,FF,1,1,R,L
1.5,4.34,4,0,Bot,2,40,2,6,FF,0,1,R,L
0.2,2.41,4,0,Bot,1,40,2,6,SL,0,0,R,L
0.41,2.66,4,0,Bot,2,39,2,6,SL,0,1,L,L
0.36,3.01,4,0,Bot,1,39,2,6,FF,0,0,L,L
-0.12,3.35,4,2,Top,3,38,6,2,FF,0,2,R,R
-0.99,3.39,4,2,Top,2,38,6,2,FF,0,1,R,R
-0.27,1.91,4,2,Top,1,38,6,2,FF,0,0,R,R
-1.72,1.45,4,2,Top,4,37,6,2,FC,3,0,R,L
-0.98,1.41,4,2,Top,3,37,6,2,FF,2,0,R,L
-1.8,2.18,4,2,Top,2,37,6,2,FF,1,0,R,L
-1.66,2.35,4,2,Top,1,37,6,2,FF,0,0,R,L
-0.35,2.28,4,2,Top,6,36,4,2,CU,3,2,L,L
-1.1,1.88,4,2,Top,5,36,4,2,FC,3,1,L,L
-1.71,1.81,4,2,Top,4,36,4,2,CU,2,1,L,L
-1.94,3.41,4,2,Top,3,36,4,2,FF,1,1,L,L
-0.6,1.36,4,2,Top,2,36,4,2,CU,1,0,L,L
-1.17,2.57,4,2,Top,1,36,4,2,CU,0,0,L,L
-0.44,2.75,4,2,Top,2,35,4,2,FF,0,1,R,L
-0.2,2.64,4,2,Top,1,35,4,2,CU,0,0,R,L
-1.0,3.23,4,1,Top,5,34,4,2,FF,2,2,L,L
-0.76,0.85,4,1,Top,4,34,4,2,CU,2,1,L,L
-1.53,2.5,4,1,Top,3,34,4,2,CU,1,1,L,L
-0.82,4.26,4,1,Top,2,34,4,2,FF,0,1,L,L
0.32,3.5,4,1,Top,1,34,4,2,CU,0,0,L,L
-0.21,2.6,4,0,Top,2,33,4,2,FF,1,0,R,L
1.54,3.26,4,0,Top,1,33,4,2,CU,0,0,R,L
0.61,3.4,3,2,Bot,6,32,2,4,CU,3,2,R,R
1.88,1.68,3,2,Bot,5,32,2,4,CU,2,2,R,R
0.49,2.28,3,2,Bot,4,32,2,4,FF,2,1,R,R
0.77,1.59,3,2,Bot,3,32,2,4,CU,2,0,R,R
0.48,1.36,3,2,Bot,2,32,2,4,FF,1,0,R,R
1.52,1.55,3,2,Bot,1,32,2,4,FF,0,0,R,R
0.71,2.25,3,2,Bot,4,31,2,4,FF,2,1,L,R
-0.93,1.93,3,2,Bot,3,31,2,4,CU,2,0,L,R
-1.03,3.29,3,2,Bot,2,31,2,4,CU,1,0,L,R
-0.61,4.25,3,2,Bot,1,31,2,4,FF,0,0,L,R
-0.66,2.24,3,1,Bot,3,30,2,4,CU,1,1,L,R
-0.06,2.62,3,1,Bot,2,30,2,4,FF,1,0,L,R
-1.35,5.17,3,1,Bot,1,30,2,4,CU,0,0,L,R
0.21,2.2,3,0,Bot,2,29,2,4,CU,0,1,R,R
0.56,1.65,3,0,Bot,1,29,2,4,CU,0,0,R,R
0.2,1.34,3,2,Top,3,28,4,2,SL,0,2,L,R
-0.51,1.58,3,2,Top,2,28,4,2,FF,0,1,L,R
-0.74,2.81,3,2,Top,1,28,4,2,SL,0,0,L,R
-0.71,1.68,3,1,Top,7,27,4,2,SL,2,2,L,R
-0.61,2.61,3,1,Top,6,27,4,2,SL,2,2,L,R
-0.64,2.63,3,1,Top,5,27,4,2,FF,2,2,L,R
-1.2,3.91,3,1,Top,4,27,4,2,SL,1,2,L,R
-0.63,1.96,3,1,Top,3,27,4,2,SL,1,1,L,R
-2.01,2.33,3,1,Top,2,27,4,2,FF,0,1,L,R
0.16,2.48,3,1,Top,1,27,4,2,SL,0,0,L,R
-0.54,2.33,3,0,Top,2,26,4,2,SL,0,1,R,R
-0.83,3.62,3,0,Top,1,26,4,2,SL,0,0,R,R
-1.74,4.37,3,0,Top,6,25,4,2,FF,3,2,R,R
-0.26,1.79,3,0,Top,5,25,4,2,FF,3,1,R,R
-0.63,4.02,3,0,Top,4,25,4,2,FF,2,1,R,R
0.35,2.35,3,0,Top,3,25,4,2,FF,2,0,R,R
-1.08,2.73,3,0,Top,2,25,4,2,FF,1,0,R,R
1.39,1.61,3,0,Top,1,25,4,2,FF,0,0,R,R
0.37,1.97,2,2,Bot,6,24,2,4,FF,2,2,R,R
0.15,2.24,2,2,Bot,5,24,2,4,FF,2,2,R,R
-0.39,1.94,2,2,Bot,4,24,2,4,CU,2,1,R,R
0.85,3.05,2,2,Bot,3,24,2,4,FF,2,0,R,R
0.1,3.66,2,2,Bot,2,24,2,4,FF,1,0,R,R
1.49,0.64,2,2,Bot,1,24,2,4,FF,0,0,R,R
0.58,3.44,2,2,Bot,2,23,1,4,SL,0,1,L,L
0.05,3.25,2,2,Bot,1,23,1,4,FF,0,0,L,L
0.25,1.67,2,1,Bot,6,22,1,4,CU,2,2,R,L
-0.98,1.91,2,1,Bot,5,22,1,4,FF,1,2,R,L
0.22,2.7,2,1,Bot,4,22,1,4,FF,1,2,R,L
-0.11,3.26,2,1,Bot,3,22,1,4,FF,1,1,R,L
-1.52,2.45,2,1,Bot,2,22,1,4,FF,0,1,R,L
-0.79,2.42,2,1,Bot,1,22,1,4,CU,0,0,R,L
0.67,1.44,2,0,Bot,8,21,1,4,CU,3,2,R,L
0.48,3.39,2,0,Bot,7,21,1,4,CU,2,2,R,L
-0.96,1.89,2,0,Bot,6,21,1,4,SL,2,2,R,L
0.51,2.52,2,0,Bot,5,21,1,4,FF,2,2,R,L
1.58,2.88,2,0,Bot,4,21,1,4,FF,1,2,R,L
-0.63,0.38,2,0,Bot,3,21,1,4,CU,0,2,R,L
0.85,3.17,2,0,Bot,2,21,1,4,FF,0,1,R,L
-0.37,1.87,2,0,Bot,1,21,1,4,FF,0,0,R,L
0.51,2.66,2,0,Bot,2,20,0,4,CU,1,0,L,L
1.75,4.06,2,0,Bot,1,20,0,4,SL,0,0,L,L
-0.14,1.86,2,0,Bot,4,19,0,4,SL,1,2,R,L
0.96,3.62,2,0,Bot,3,19,0,4,SL,0,2,R,L
-0.32,2.24,2,0,Bot,2,19,0,4,CU,0,1,R,L
0.57,2.2,2,0,Bot,1,19,0,4,FF,0,0,R,L
1.2,1.59,2,2,Top,3,18,4,0,SL,0,2,R,R
0.58,2.08,2,2,Top,2,18,4,0,SL,0,1,R,R
-0.58,2.55,2,2,Top,1,18,4,0,FF,0,0,R,R
-0.2,2.1,2,1,Top,4,17,3,0,FF,1,2,L,L
-0.56,2.86,2,1,Top,3,17,3,0,FC,1,1,L,L
-0.61,1.64,2,1,Top,2,17,3,0,FC,1,0,L,L
-1.23,1.47,2,1,Top,1,17,3,0,FC,0,0,L,L
0.2,1.86,2,1,Top,2,16,3,0,CH,1,0,R,L
-0.43,1.2,2,1,Top,1,16,3,0,CH,0,0,R,L
-0.81,2.51,2,1,Top,3,14,2,0,FC,0,2,R,L
-1.0,2.75,2,1,Top,2,14,2,0,FF,0,1,R,L
0.89,2.35,2,1,Top,1,14,2,0,CH,0,0,R,L
0.82,3.08,2,0,Top,1,13,2,0,CH,0,0,R,L
1.06,2.15,2,0,Top,6,12,2,0,FF,3,2,L,L
0.39,3.48,2,0,Top,5,12,2,0,FF,3,1,L,L
1.92,3.22,2,0,Top,4,12,2,0,SI,2,1,L,L
-1.03,1.93,2,0,Top,3,12,2,0,FF,1,1,L,L
-0.43,3.23,2,0,Top,2,12,2,0,FF,1,0,L,L
-0.12,3.81,2,0,Top,1,12,2,0,FF,0,0,L,L
-0.24,2.72,1,2,Bot,5,11,0,2,FF,2,2,R,L
0.73,3.71,1,2,Bot,4,11,0,2,FF,1,2,R,L
-0.46,0.89,1,2,Bot,3,11,0,2,CU,1,1,R,L
-0.5,1.68,1,2,Bot,2,11,0,2,FF,0,1,R,L
0.1,2.84,1,2,Bot,1,11,0,2,CU,0,0,R,L
0.04,2.52,1,1,Bot,2,10,0,2,SL,1,0,L,L
-1.09,1.61,1,1,Bot,1,10,0,2,SL,0,0,L,L
0.53,3.94,1,1,Bot,5,9,0,2,SL,3,1,R,L
-0.12,3.74,1,1,Bot,4,9,0,2,CU,2,1,R,L
2.14,2.73,1,1,Bot,3,9,0,2,FF,1,1,R,L
0.33,2.44,1,1,Bot,2,9,0,2,CU,1,0,R,L
-1.0,1.99,1,1,Bot,1,9,0,2,CU,0,0,R,L
-0.08,1.23,1,1,Bot,5,8,0,2,SI,3,1,R,L
0.23,2.03,1,1,Bot,4,8,0,2,SI,3,0,R,L
0.2,4.0,1,1,Bot,3,8,0,2,FF,2,0,R,L
-0.24,3.94,1,1,Bot,2,8,0,2,FF,1,0,R,L
0.63,3.46,1,1,Bot,1,8,0,2,FF,0,0,R,L
0.36,2.8,1,0,Bot,4,7,0,2,SL,1,2,L,L
-0.07,3.49,1,0,Bot,3,7,0,2,FF,1,1,L,L
-0.11,2.1,1,0,Bot,2,7,0,2,FF,1,0,L,L
-0.7,2.9,1,0,Bot,1,7,0,2,FF,0,0,L,L
-0.68,2.02,1,2,Top,6,6,2,0,CH,3,2,R,L
0.26,1.51,1,2,Top,5,6,2,0,FF,2,2,R,L
0.52,3.16,1,2,Top,4,6,2,0,CH,2,1,R,L
-0.85,2.61,1,2,Top,3,6,2,0,FF,1,1,R,L
0.43,1.18,1,2,Top,2,6,2,0,CH,1,0,R,L
1.39,2.1,1,2,Top,1,6,2,0,SI,0,0,R,L
0.12,2.02,1,2,Top,6,5,1,0,FC,2,2,R,L
-0.97,3.55,1,2,Top,5,5,1,0,FF,2,2,R,L
1.55,3.2,1,2,Top,4,5,1,0,CH,1,2,R,L
0.66,0.82,1,2,Top,3,5,1,0,CH,0,2,R,L
-0.09,2.58,1,2,Top,2,5,1,0,FC,0,1,R,L
-0.58,2.61,1,2,Top,1,5,1,0,FF,0,0,R,L
0.86,3.07,1,1,Top,4,4,1,0,FF,1,2,R,L
0.4,2.7,1,1,Top,3,4,1,0,FC,1,1,R,L
0.79,2.79,1,1,Top,2,4,1,0,CH,1,0,R,L
1.62,2.98,1,1,Top,1,4,1,0,CH,0,0,R,L
-0.2,3.46,1,0,Top,1,3,1,0,FF,0,0,L,L
-0.12,3.06,1,0,Top,1,2,1,0,FF,0,0,R,L
0.09,3.01,1,0,Top,3,1,0,0,FC,1,1,L,L
-1.27,0.64,1,0,Top,2,1,0,0,FC,0,1,L,L
-0.2,2.77,1,0,Top,1,1,0,0,FF,0,0,L,L
-0.24,3.06,9,2,Bot,1,71,0,6,SL,0,0,R,R
0.89,1.64,9,1,Bot,10,70,0,6,FC,2,2,L,R
-0.16,5.07,9,1,Bot,9,70,0,6,SL,1,2,L,R
-0.64,2.99,9,1,Bot,8,70,0,6,FC,1,2,L,R
0.08,1.91,9,1,Bot,7,70,0,6,SL,1,2,L,R
1.4,2.95,9,1,Bot,6,70,0,6,SL,1,2,L,R
1.39,2.98,9,1,Bot,5,70,0,6,FC,1,2,L,R
1.27,2.71,9,1,Bot,4,70,0,6,FC,1,2,L,R
0.1,1.95,9,1,Bot,3,70,0,6,FC,1,1,L,R
0.63,1.64,9,1,Bot,2,70,0,6,FC,1,0,L,R
1.27,2.38,9,1,Bot,1,70,0,6,FC,0,0,L,R
0.17,1.37,9,0,Bot,5,69,0,6,SL,1,2,R,R
1.0,0.78,9,0,Bot,4,69,0,6,SL,0,2,R,R
0.84,2.46,9,0,Bot,3,69,0,6,FC,0,2,R,R
-0.11,1.74,9,0,Bot,2,69,0,6,SL,0,1,R,R
-0.35,2.89,9,0,Bot,1,69,0,6,FC,0,0,R,R
0.31,2.29,9,2,Top,5,68,6,0,FF,3,1,L,R
0.79,0.76,9,2,Top,4,68,6,0,SL,2,1,L,R
-0.3,3.33,9,2,Top,3,68,6,0,CU,2,0,L,R
-1.1,4.14,9,2,Top,2,68,6,0,CH,1,0,L,R
